window_start,window_end,n_members,subsample_fraction,dominant_iau,dominant_iau_fraction,sporadic_fraction,q_med,e_med,i_med,peri_med,node_med,vgeo_med,thr_d_sh,thr_d_d,thr_d_h
62.0,64.0,14,0.6529,,0.0,1.0,0.5282,0.971,133.128,90.728,62.713,61.142,0.17688,0.09396,0.19966
62.0,64.0,9,0.6529,,0.0,1.0,1.0114,0.574,68.157,4.382,242.411,38.04,0.17688,0.09396,0.19966
63.0,65.0,5354,0.703,,0.0,0.942,0.7468,0.8341,24.222,201.479,64.425,33.999,0.21094,0.09766,0.19258
63.0,65.0,49,0.703,,0.0,0.939,0.9602,0.8344,77.782,28.574,243.489,44.4,0.21094,0.09766,0.19258
63.0,65.0,55,0.703,,0.0,0.782,0.5509,0.9106,67.31,92.069,63.933,42.008,0.21094,0.09766,0.19258
63.0,65.0,18,0.703,,0.0,1.0,0.7245,0.9567,86.503,64.904,244.083,49.793,0.21094,0.09766,0.19258
63.0,65.0,11,0.703,,0.0,1.0,0.9733,0.9097,178.15,194.416,64.488,69.983,0.21094,0.09766,0.19258
63.0,65.0,17,0.703,,0.0,1.0,0.2099,0.9585,170.53,134.225,243.187,59.861,0.21094,0.09766,0.19258
63.0,65.0,29,0.703,,0.0,0.828,0.3712,0.5117,62.156,323.528,63.941,30.182,0.21094,0.09766,0.19258
63.0,65.0,8,0.703,,0.0,1.0,1.0038,0.8808,89.898,347.48,244.316,50.499,0.21094,0.09766,0.19258
63.0,65.0,8,0.703,,0.0,1.0,1.0067,0.9325,59.198,348.992,243.495,36.054,0.21094,0.09766,0.19258
63.0,65.0,9,0.703,,0.0,1.0,0.5482,0.9585,166.686,271.164,243.501,64.949,0.21094,0.09766,0.19258
64.0,66.0,5375,0.7345,,0.0,0.942,0.7477,0.8404,26.452,200.734,65.402,34.089,0.22219,0.10562,0.18187
64.0,66.0,26,0.7345,,0.0,1.0,0.8494,0.8931,121.112,311.207,244.693,60.866,0.22219,0.10562,0.18187
64.0,66.0,20,0.7345,,0.0,1.0,0.9648,0.8876,92.02,26.434,245.146,50.762,0.22219,0.10562,0.18187
64.0,66.0,12,0.7345,,0.0,1.0,0.1935,0.9555,160.772,311.472,65.219,58.62,0.22219,0.10562,0.18187
64.0,66.0,24,0.7345,,0.0,0.958,0.9477,0.9099,69.353,31.117,245.235,41.8,0.22219,0.10562,0.18187
64.0,66.0,27,0.7345,,0.0,0.815,0.3636,0.5249,61.306,327.587,64.811,29.676,0.22219,0.10562,0.18187
64.0,66.0,12,0.7345,,0.0,1.0,0.7058,0.9809,90.845,67.249,245.018,51.146,0.22219,0.10562,0.18187
64.0,66.0,9,0.7345,,0.0,1.0,0.3968,0.9678,101.002,102.637,245.345,53.252,0.22219,0.10562,0.18187
65.0,67.0,5071,0.7521,,0.0,0.943,0.7551,0.8315,21.149,200.113,66.35,32.569,0.17443,0.08588,0.1824
65.0,67.0,21,0.7521,,0.0,1.0,0.4085,0.9665,101.667,102.371,246.033,53.602,0.17443,0.08588,0.1824
65.0,67.0,12,0.7521,,0.0,1.0,0.2374,0.9693,159.719,124.079,245.665,60.178,0.17443,0.08588,0.1824
65.0,67.0,11,0.7521,,0.0,1.0,0.182,0.9675,158.408,313.138,65.763,58.519,0.17443,0.08588,0.1824
65.0,67.0,56,0.7521,,0.0,0.607,0.5741,0.9249,70.156,95.922,66.35,43.11,0.17443,0.08588,0.1824
65.0,67.0,29,0.7521,,0.0,1.0,0.958,0.9006,69.919,28.672,245.548,41.854,0.17443,0.08588,0.1824
65.0,67.0,14,0.7521,,0.0,1.0,0.6352,0.9517,40.333,76.61,246.001,33.194,0.17443,0.08588,0.1824
65.0,67.0,20,0.7521,,0.0,0.7,0.3369,0.584,62.625,324.295,65.907,31.206,0.17443,0.08588,0.1824
65.0,67.0,34,0.7521,,0.0,1.0,0.5188,0.9519,130.096,88.73,66.03,60.631,0.17443,0.08588,0.1824
65.0,67.0,13,0.7521,,0.0,1.0,1.0126,0.9035,71.809,355.796,246.022,42.637,0.17443,0.08588,0.1824
65.0,67.0,13,0.7521,,0.0,1.0,0.2172,0.9679,59.643,126.355,246.056,43.991,0.17443,0.08588,0.1824
65.0,67.0,46,0.7521,,0.0,1.0,0.9072,0.9193,121.147,322.162,245.961,60.197,0.17443,0.08588,0.1824
65.0,67.0,10,0.7521,,0.0,1.0,0.8965,0.8988,149.394,319.556,245.828,66.4,0.17443,0.08588,0.1824
65.0,67.0,15,0.7521,,0.0,1.0,0.927,0.9119,96.356,35.153,245.657,52.971,0.17443,0.08588,0.1824
66.0,68.0,4653,0.8501,,0.0,0.944,0.7461,0.8206,15.716,208.08,67.252,29.665,0.21612,0.09607,0.16394
66.0,68.0,59,0.8501,,0.0,0.814,0.5268,0.9466,153.174,89.508,246.802,64.09,0.21612,0.09607,0.16394
66.0,68.0,108,0.8501,,0.0,1.0,0.888,0.8951,137.928,41.866,246.95,63.935,0.21612,0.09607,0.16394
66.0,68.0,36,0.8501,,0.0,1.0,0.3361,0.9402,134.988,111.434,247.025,58.851,0.21612,0.09607,0.16394
66.0,68.0,59,0.8501,,0.0,1.0,0.6885,0.9247,123.197,108.813,66.834,59.773,0.21612,0.09607,0.16394
66.0,68.0,31,0.8501,,0.0,1.0,0.9051,0.9153,120.314,321.349,247.023,60.32,0.21612,0.09607,0.16394
66.0,68.0,9,0.8501,,0.0,1.0,0.4347,0.958,46.705,99.333,246.276,37.399,0.21612,0.09607,0.16394
66.0,68.0,19,0.8501,,0.0,1.0,0.7091,0.9453,100.374,69.013,246.936,53.947,0.21612,0.09607,0.16394
66.0,68.0,8,0.8501,,0.0,1.0,0.9152,0.9019,171.843,321.266,246.2,69.068,0.21612,0.09607,0.16394
66.0,68.0,9,0.8501,,0.0,1.0,0.5709,0.8972,123.26,85.481,246.926,58.953,0.21612,0.09607,0.16394
66.0,68.0,8,0.8501,,0.0,1.0,1.008,0.764,159.258,351.067,246.287,67.58,0.21612,0.09607,0.16394
66.0,68.0,10,0.8501,,0.0,1.0,0.9569,0.9323,97.597,332.069,246.902,53.224,0.21612,0.09607,0.16394
66.0,68.0,8,0.8501,,0.0,1.0,0.073,0.973,39.702,332.015,66.537,42.158,0.21612,0.09607,0.16394
66.0,68.0,8,0.8501,,0.0,1.0,0.6251,0.8662,158.587,281.277,247.083,64.34,0.21612,0.09607,0.16394
66.0,68.0,8,0.8501,,0.0,1.0,0.9964,0.8578,79.045,344.727,246.45,45.233,0.21612,0.09607,0.16394
66.0,68.0,14,0.8501,,0.0,1.0,0.2146,0.9781,59.55,126.342,247.157,44.094,0.21612,0.09607,0.16394
66.0,68.0,17,0.8501,,0.0,0.647,0.3477,0.5373,62.934,323.625,66.916,30.665,0.21612,0.09607,0.16394
66.0,68.0,71,0.8501,,0.0,0.535,0.5791,0.9252,69.428,96.571,66.922,43.029,0.21612,0.09607,0.16394
66.0,68.0,14,0.8501,,0.0,1.0,0.9606,0.8665,79.491,27.632,246.624,45.2,0.21612,0.09607,0.16394
66.0,68.0,8,0.8501,,0.0,1.0,0.6366,0.9394,72.136,76.04,247.268,43.87,0.21612,0.09607,0.16394
66.0,68.0,8,0.8501,,0.0,1.0,0.5311,0.9409,100.599,271.686,246.946,53.135,0.21612,0.09607,0.16394
67.0,69.0,5357,0.8182,,0.0,0.931,0.7527,0.8344,23.809,199.743,68.44,32.937,0.21526,0.0995,0.18642
67.0,69.0,54,0.8182,,0.0,1.0,0.9027,0.9134,123.662,320.123,248.2,61.359,0.21526,0.0995,0.18642
67.0,69.0,15,0.8182,,0.0,1.0,1.0112,0.7844,55.804,7.554,248.203,34.156,0.21526,0.0995,0.18642
67.0,69.0,8,0.8182,,0.0,1.0,0.9919,0.8307,89.349,342.32,247.375,48.5,0.21526,0.0995,0.18642
67.0,69.0,13,0.8182,,0.0,1.0,0.6145,0.9352,68.407,79.31,247.981,42.644,0.21526,0.0995,0.18642
67.0,69.0,9,0.8182,,0.0,1.0,1.0104,0.6701,122.521,6.65,248.256,59.829,0.21526,0.0995,0.18642
67.0,69.0,11,0.8182,,0.0,0.636,0.2914,0.6357,57.147,324.01,68.158,29.375,0.21526,0.0995,0.18642
67.0,69.0,13,0.8182,,0.0,1.0,0.499,0.9233,111.416,86.661,67.561,55.274,0.21526,0.0995,0.18642
67.0,69.0,15,0.8182,,0.0,1.0,0.4128,0.489,62.934,324.011,67.705,29.84,0.21526,0.0995,0.18642
67.0,69.0,10,0.8182,,0.0,1.0,0.1879,0.9702,152.867,131.058,247.766,58.728,0.21526,0.0995,0.18642
67.0,69.0,15,0.8182,,0.0,1.0,0.251,0.9606,59.34,124.401,248.041,44.078,0.21526,0.0995,0.18642
67.0,69.0,10,0.8182,,0.0,1.0,0.9316,0.9816,70.004,326.781,248.318,42.204,0.21526,0.0995,0.18642
68.0,70.0,3276,0.7273,,0.0,0.792,0.7226,0.7339,9.131,199.838,69.481,20.552,0.14791,0.08279,0.12861
68.0,70.0,605,0.7273,,0.0,0.937,0.9549,0.899,110.448,198.32,68.976,57.493,0.14791,0.08279,0.12861
68.0,70.0,71,0.7273,,0.0,0.803,0.4471,0.962,150.211,277.224,68.778,62.308,0.14791,0.08279,0.12861
68.0,70.0,13,0.7273,,0.0,1.0,0.0948,0.959,41.055,329.108,69.236,40.868,0.14791,0.08279,0.12861
68.0,70.0,92,0.7273,ETA,0.609,0.391,0.706,0.9243,162.354,110.905,68.885,66.269,0.14791,0.08279,0.12861
68.0,70.0,25,0.7273,,0.0,1.0,0.5225,0.9409,106.547,270.137,69.264,54.882,0.14791,0.08279,0.12861
68.0,70.0,29,0.7273,,0.0,1.0,0.9246,0.8345,157.502,215.327,69.091,67.304,0.14791,0.08279,0.12861
68.0,70.0,23,0.7273,,0.0,1.0,0.7555,0.9099,162.414,241.296,69.036,66.246,0.14791,0.08279,0.12861
68.0,70.0,11,0.7273,,0.0,1.0,0.5927,0.9492,85.933,262.06,68.96,49.443,0.14791,0.08279,0.12861
68.0,70.0,11,0.7273,,0.0,1.0,0.9481,0.9244,78.508,149.895,68.351,45.537,0.14791,0.08279,0.12861
68.0,70.0,11,0.7273,,0.0,1.0,0.7021,0.8461,139.772,251.685,68.85,62.373,0.14791,0.08279,0.12861
68.0,70.0,9,0.7273,,0.0,1.0,0.9574,0.869,91.809,151.698,69.038,50.631,0.14791,0.08279,0.12861
68.0,70.0,11,0.7273,,0.0,1.0,1.0112,0.5391,69.996,180.384,69.146,38.357,0.14791,0.08279,0.12861
68.0,70.0,8,0.7273,,0.0,1.0,0.7913,0.9234,111.632,237.351,69.159,57.641,0.14791,0.08279,0.12861
68.0,70.0,19,0.7273,EMC,0.579,0.421,0.3242,0.9431,138.261,113.293,248.499,59.154,0.14791,0.08279,0.12861
68.0,70.0,8,0.7273,,0.0,1.0,0.6594,0.9345,123.67,73.908,248.624,60.259,0.14791,0.08279,0.12861
68.0,70.0,41,0.7273,,0.0,1.0,0.6829,0.941,147.0,71.989,248.665,64.504,0.14791,0.08279,0.12861
68.0,70.0,19,0.7273,,0.0,1.0,0.467,0.9226,151.731,97.328,248.993,62.391,0.14791,0.08279,0.12861
68.0,70.0,11,0.7273,,0.0,1.0,0.5824,0.9207,165.497,84.161,248.728,65.106,0.14791,0.08279,0.12861
68.0,70.0,12,0.7273,,0.0,1.0,0.8331,0.9363,139.63,51.221,249.04,64.933,0.14791,0.08279,0.12861
68.0,70.0,12,0.7273,,0.0,1.0,0.9983,1.0022,159.171,165.895,68.575,69.956,0.14791,0.08279,0.12861
68.0,70.0,8,0.7273,,0.0,1.0,0.512,0.9421,52.104,271.372,69.009,38.717,0.14791,0.08279,0.12861
68.0,70.0,49,0.7273,,0.0,0.531,0.5891,0.9191,71.601,96.288,68.876,43.484,0.14791,0.08279,0.12861
68.0,70.0,12,0.7273,,0.0,1.0,0.843,0.9188,119.881,311.029,248.364,59.91,0.14791,0.08279,0.12861
68.0,70.0,8,0.7273,,0.0,1.0,0.9544,0.9446,172.2,151.501,69.005,69.687,0.14791,0.08279,0.12861
68.0,70.0,33,0.7273,,0.0,1.0,0.9979,0.9147,139.542,15.016,249.208,65.88,0.14791,0.08279,0.12861
68.0,70.0,8,0.7273,,0.0,1.0,0.9663,0.8737,72.894,26.415,248.919,42.959,0.14791,0.08279,0.12861
68.0,70.0,8,0.7273,,0.0,1.0,1.013,0.9629,51.951,182.84,69.292,33.196,0.14791,0.08279,0.12861
69.0,71.0,39,0.7377,,0.0,0.949,0.4639,0.943,151.967,97.182,250.104,62.85,0.18702,0.07693,0.1302
69.0,71.0,3703,0.7377,,0.0,0.814,0.7959,0.7635,10.092,199.94,70.25,22.972,0.18702,0.07693,0.1302
69.0,71.0,25,0.7377,,0.0,1.0,1.0044,0.8403,124.58,168.228,70.182,61.185,0.18702,0.07693,0.1302
69.0,71.0,32,0.7377,EMC,0.531,0.469,0.3141,0.9465,133.64,114.469,250.19,58.543,0.18702,0.07693,0.1302
69.0,71.0,15,0.7377,,0.0,1.0,1.0128,0.9333,88.701,4.432,250.183,48.983,0.18702,0.07693,0.1302
69.0,71.0,36,0.7377,,0.0,1.0,0.994,0.9416,140.684,16.328,249.703,66.867,0.18702,0.07693,0.1302
69.0,71.0,20,0.7377,,0.0,1.0,0.9665,0.8079,77.0,26.642,250.242,43.742,0.18702,0.07693,0.1302
69.0,71.0,106,0.7377,ETA,0.509,0.491,0.7086,0.9309,161.717,112.135,69.824,66.35,0.18702,0.07693,0.1302
69.0,71.0,48,0.7377,,0.0,1.0,0.7179,0.9179,118.07,246.425,70.074,58.452,0.18702,0.07693,0.1302
69.0,71.0,27,0.7377,,0.0,1.0,1.0045,0.899,98.082,168.348,70.173,52.426,0.18702,0.07693,0.1302
69.0,71.0,10,0.7377,,0.0,1.0,1.012,0.5273,67.976,184.04,70.388,37.437,0.18702,0.07693,0.1302
69.0,71.0,80,0.7377,,0.0,0.613,0.9368,0.9071,129.965,147.016,70.013,63.292,0.18702,0.07693,0.1302
69.0,71.0,16,0.7377,,0.0,1.0,0.6206,0.9241,122.233,78.933,249.71,58.821,0.18702,0.07693,0.1302
69.0,71.0,9,0.7377,,0.0,1.0,1.0059,0.9853,170.376,169.828,69.964,70.716,0.18702,0.07693,0.1302
69.0,71.0,43,0.7377,MUA,0.558,0.442,0.3937,0.9729,150.594,284.924,69.896,62.021,0.18702,0.07693,0.1302
69.0,71.0,11,0.7377,,0.0,1.0,0.6322,0.9359,139.772,257.392,70.083,63.104,0.18702,0.07693,0.1302
69.0,71.0,25,0.7377,,0.0,0.96,0.9132,0.9458,107.554,142.765,69.875,56.869,0.18702,0.07693,0.1302
69.0,71.0,17,0.7377,,0.0,1.0,0.578,0.9167,79.412,264.014,70.009,45.993,0.18702,0.07693,0.1302
69.0,71.0,17,0.7377,,0.0,1.0,0.514,0.9572,108.209,270.762,69.708,55.0,0.18702,0.07693,0.1302
69.0,71.0,8,0.7377,,0.0,1.0,0.6316,0.9365,49.86,256.87,70.14,35.694,0.18702,0.07693,0.1302
69.0,71.0,9,0.7377,,0.0,1.0,0.8658,0.8524,155.86,46.936,250.089,66.646,0.18702,0.07693,0.1302
69.0,71.0,9,0.7377,,0.0,1.0,0.9231,0.8797,95.098,144.235,69.605,51.697,0.18702,0.07693,0.1302
69.0,71.0,10,0.7377,,0.0,1.0,0.9244,0.8766,117.364,35.635,249.981,59.744,0.18702,0.07693,0.1302
69.0,71.0,17,0.7377,,0.0,1.0,0.4569,0.9283,66.773,277.946,70.14,42.874,0.18702,0.07693,0.1302
69.0,71.0,8,0.7377,,0.0,1.0,0.9405,0.7504,158.318,214.249,69.643,66.728,0.18702,0.07693,0.1302
69.0,71.0,17,0.7377,,0.0,1.0,0.8354,0.9001,139.145,51.275,250.048,64.687,0.18702,0.07693,0.1302
69.0,71.0,8,0.7377,,0.0,1.0,0.5848,0.9412,119.992,263.058,69.928,58.714,0.18702,0.07693,0.1302
69.0,71.0,8,0.7377,,0.0,1.0,1.0009,0.9091,147.616,346.874,249.792,67.433,0.18702,0.07693,0.1302
69.0,71.0,8,0.7377,,0.0,1.0,1.0104,0.912,51.95,186.725,69.831,32.431,0.18702,0.07693,0.1302
69.0,71.0,13,0.7377,,0.0,1.0,0.8433,0.8725,165.932,229.8,69.711,67.929,0.18702,0.07693,0.1302
69.0,71.0,8,0.7377,,0.0,1.0,0.7683,0.8011,163.66,244.297,69.553,65.803,0.18702,0.07693,0.1302
69.0,71.0,10,0.7377,,0.0,1.0,0.2955,0.9589,42.585,297.981,69.942,39.361,0.18702,0.07693,0.1302
69.0,71.0,8,0.7377,,0.0,1.0,0.8703,0.9194,61.694,135.239,70.018,37.9,0.18702,0.07693,0.1302
69.0,71.0,12,0.7377,,0.0,1.0,0.0925,0.9657,41.232,329.519,69.567,41.431,0.18702,0.07693,0.1302
69.0,71.0,51,0.7377,JMC,0.627,0.373,0.6029,0.9044,70.34,98.377,70.185,42.916,0.18702,0.07693,0.1302
70.0,72.0,5315,0.7646,,0.0,0.928,0.7399,0.8399,23.208,193.685,71.495,33.965,0.22458,0.1001,0.18166
70.0,72.0,95,0.7646,PAN,0.347,0.337,0.6385,0.9538,74.924,103.552,71.211,45.08,0.22458,0.1001,0.18166
70.0,72.0,29,0.7646,,0.0,1.0,0.2173,0.9586,55.001,127.282,251.023,41.981,0.22458,0.1001,0.18166
70.0,72.0,28,0.7646,,0.0,1.0,0.8381,0.9337,118.066,309.385,251.232,59.468,0.22458,0.1001,0.18166
70.0,72.0,16,0.7646,,0.0,1.0,0.9284,0.9436,175.526,125.879,160.933,69.751,0.22458,0.1001,0.18166
70.0,72.0,10,0.7646,,0.0,1.0,0.3943,0.9505,34.248,105.397,250.881,35.618,0.22458,0.1001,0.18166
70.0,72.0,9,0.7646,,0.0,1.0,0.8191,0.9635,40.141,53.087,251.252,31.614,0.22458,0.1001,0.18166
70.0,72.0,9,0.7646,,0.0,1.0,0.4355,0.9498,68.947,99.363,250.371,44.29,0.22458,0.1001,0.18166
70.0,72.0,13,0.7646,,0.0,1.0,0.2251,0.9886,153.548,305.518,70.344,59.949,0.22458,0.1001,0.18166
70.0,72.0,11,0.7646,,0.0,0.818,0.3051,0.598,54.727,326.648,71.007,29.532,0.22458,0.1001,0.18166
70.0,72.0,12,0.7646,,0.0,1.0,0.6031,0.9284,49.366,80.261,251.026,36.013,0.22458,0.1001,0.18166
70.0,72.0,11,0.7646,ARI,0.909,0.091,0.0959,0.9641,25.17,32.41,70.734,39.705,0.22458,0.1001,0.18166
71.0,73.0,4272,0.8268,,0.0,0.933,0.7663,0.8142,13.174,204.782,72.287,28.8,0.16011,0.07594,0.16275
71.0,73.0,13,0.8268,,0.0,1.0,0.096,0.9564,40.312,329.181,72.258,40.93,0.16011,0.07594,0.16275
71.0,73.0,27,0.8268,,0.0,1.0,0.4943,0.957,77.656,273.036,72.115,46.149,0.16011,0.07594,0.16275
71.0,73.0,12,0.8268,,0.0,1.0,0.1812,0.989,154.387,311.81,72.378,58.969,0.16011,0.07594,0.16275
71.0,73.0,12,0.8268,,0.0,1.0,0.3052,0.9666,73.087,294.183,72.19,45.932,0.16011,0.07594,0.16275
71.0,73.0,16,0.8268,,0.0,1.0,0.268,0.9498,39.776,300.563,71.877,38.755,0.16011,0.07594,0.16275
71.0,73.0,130,0.8268,,0.0,0.662,0.7042,0.9091,161.412,111.186,71.781,65.782,0.16011,0.07594,0.16275
71.0,73.0,130,0.8268,PAN,0.554,0.192,0.6897,0.9581,88.481,109.305,71.875,49.418,0.16011,0.07594,0.16275
71.0,73.0,34,0.8268,,0.0,1.0,0.8521,0.8928,119.436,311.426,251.683,60.182,0.16011,0.07594,0.16275
71.0,73.0,241,0.8268,,0.0,0.859,0.6009,0.9387,134.563,81.46,251.847,61.079,0.16011,0.07594,0.16275
71.0,73.0,26,0.8268,,0.0,1.0,1.0063,0.8634,118.29,11.828,251.892,59.845,0.16011,0.07594,0.16275
71.0,73.0,28,0.8268,,0.0,1.0,1.0116,0.9465,85.653,18.436,251.641,48.921,0.16011,0.07594,0.16275
71.0,73.0,9,0.8268,ARI,1.0,0.0,0.0948,0.9643,25.674,32.267,72.352,39.779,0.16011,0.07594,0.16275
71.0,73.0,111,0.8268,,0.0,1.0,0.9978,0.9096,146.92,32.07,251.988,67.008,0.16011,0.07594,0.16275
71.0,73.0,11,0.8268,,0.0,1.0,0.9393,0.8894,175.265,32.159,252.144,69.186,0.16011,0.07594,0.16275
71.0,73.0,25,0.8268,,0.0,1.0,0.2307,0.9683,55.001,126.378,251.825,42.678,0.16011,0.07594,0.16275
71.0,73.0,15,0.8268,,0.0,1.0,0.9888,0.7891,125.382,341.183,251.636,61.274,0.16011,0.07594,0.16275
71.0,73.0,21,0.8268,,0.0,1.0,0.9666,0.8263,75.61,25.785,252.003,43.607,0.16011,0.07594,0.16275
71.0,73.0,9,0.8268,,0.0,1.0,0.9935,0.8064,108.152,342.638,251.591,56.166,0.16011,0.07594,0.16275
71.0,73.0,8,0.8268,,0.0,1.0,0.7937,0.8972,36.589,57.931,251.336,27.663,0.16011,0.07594,0.16275
71.0,73.0,8,0.8268,,0.0,1.0,0.9757,0.841,94.669,337.219,252.037,51.886,0.16011,0.07594,0.16275
72.0,74.0,5003,0.9642,,0.0,0.925,0.7483,0.8367,20.699,199.316,73.318,32.159,0.19425,0.09308,0.16953
72.0,74.0,20,0.9642,,0.0,1.0,0.856,0.9384,120.412,311.951,252.773,60.455,0.19425,0.09308,0.16953
72.0,74.0,9,0.9642,,0.0,1.0,0.6718,0.9172,124.83,107.392,73.264,60.698,0.19425,0.09308,0.16953
72.0,74.0,19,0.9642,,0.0,1.0,1.0119,0.8546,143.507,345.333,252.734,66.02,0.19425,0.09308,0.16953
72.0,74.0,13,0.9642,,0.0,1.0,1.0096,0.8261,112.164,10.686,252.852,57.919,0.19425,0.09308,0.16953
72.0,74.0,8,0.9642,,0.0,1.0,0.9501,0.887,176.536,31.733,252.425,69.322,0.19425,0.09308,0.16953
72.0,74.0,9,0.9642,,0.0,1.0,0.9745,0.884,124.695,336.449,252.914,62.191,0.19425,0.09308,0.16953
72.0,74.0,21,0.9642,,0.0,1.0,0.2393,0.964,54.054,123.706,252.615,42.227,0.19425,0.09308,0.16953
72.0,74.0,9,0.9642,,0.0,1.0,0.182,0.961,154.506,134.266,253.114,57.653,0.19425,0.09308,0.16953
72.0,74.0,11,0.9642,,0.0,1.0,0.1769,0.9829,154.693,311.728,72.551,58.889,0.19425,0.09308,0.16953
72.0,74.0,10,0.9642,,0.0,1.0,0.4211,0.9678,49.177,103.085,253.061,39.708,0.19425,0.09308,0.16953
72.0,74.0,55,0.9642,PAN,0.945,0.055,0.7157,0.9728,89.207,113.643,72.421,50.311,0.19425,0.09308,0.16953
72.0,74.0,73,0.9642,JMC,0.589,0.411,0.6039,0.9306,69.885,98.552,73.12,42.918,0.19425,0.09308,0.16953
72.0,74.0,10,0.9642,,0.0,0.8,0.5668,0.9725,55.303,83.494,252.974,39.223,0.19425,0.09308,0.16953
72.0,74.0,26,0.9642,,0.0,1.0,0.9523,0.8249,71.731,30.113,253.018,41.955,0.19425,0.09308,0.16953
72.0,74.0,16,0.9642,,0.0,1.0,1.013,0.9269,86.365,351.618,252.961,49.115,0.19425,0.09308,0.16953
72.0,74.0,9,0.9642,,0.0,1.0,0.9744,0.8892,93.95,336.646,252.199,52.274,0.19425,0.09308,0.16953
72.0,74.0,27,0.9642,ARI,0.889,0.111,0.0889,0.9645,26.866,31.036,73.044,39.779,0.19425,0.09308,0.16953
72.0,74.0,10,0.9642,,0.0,1.0,1.0118,0.931,61.228,14.543,252.82,37.375,0.19425,0.09308,0.16953
73.0,75.0,4891,0.836,,0.0,0.911,0.7508,0.8365,21.104,203.012,74.396,31.985,0.18144,0.09634,0.18627
73.0,75.0,16,0.836,,0.0,0.625,0.2215,0.726,57.422,331.376,74.266,29.806,0.18144,0.09634,0.18627
73.0,75.0,278,0.836,,0.0,0.917,0.5837,0.9344,135.743,82.413,254.079,60.904,0.18144,0.09634,0.18627
73.0,75.0,44,0.836,,0.0,1.0,0.969,0.8315,75.627,25.814,254.152,43.505,0.18144,0.09634,0.18627
73.0,75.0,65,0.836,,0.0,1.0,1.004,0.8698,150.028,33.007,254.156,67.301,0.18144,0.09634,0.18627
73.0,75.0,26,0.836,,0.0,1.0,0.6644,0.9379,123.033,105.64,74.092,59.007,0.18144,0.09634,0.18627
73.0,75.0,39,0.836,,0.0,1.0,0.9674,0.8813,125.515,26.114,254.069,62.431,0.18144,0.09634,0.18627
73.0,75.0,32,0.836,ARI,1.0,0.0,0.082,0.971,27.173,29.912,74.167,40.728,0.18144,0.09634,0.18627
73.0,75.0,35,0.836,,0.0,1.0,0.8665,0.9499,122.028,313.646,254.111,61.457,0.18144,0.09634,0.18627
73.0,75.0,16,0.836,,0.0,1.0,1.0126,0.9167,84.676,351.116,254.019,48.021,0.18144,0.09634,0.18627
73.0,75.0,14,0.836,,0.0,0.643,0.544,0.9736,54.967,88.317,254.482,38.981,0.18144,0.09634,0.18627
74.0,76.0,5490,0.716,,0.0,0.916,0.7366,0.8503,27.992,192.883,75.546,35.157,0.21011,0.08902,0.22248
74.0,76.0,21,0.716,,0.0,1.0,0.1742,0.964,144.91,312.737,75.171,57.624,0.21011,0.08902,0.22248
74.0,76.0,13,0.716,JDP,0.615,0.385,0.5896,0.9631,55.554,81.044,254.945,39.21,0.21011,0.08902,0.22248
74.0,76.0,37,0.716,ARI,0.973,0.027,0.0772,0.9725,27.554,29.219,74.881,41.021,0.21011,0.08902,0.22248
74.0,76.0,14,0.716,,0.0,1.0,0.4215,0.9557,139.576,78.572,74.917,60.228,0.21011,0.08902,0.22248
75.0,77.0,4341,0.7048,,0.0,0.903,0.6949,0.83,13.19,202.229,76.454,30.06,0.23185,0.09119,0.15809
75.0,77.0,345,0.7048,,0.0,0.907,0.6227,0.9313,137.042,78.075,255.904,60.343,0.23185,0.09119,0.15809
75.0,77.0,72,0.7048,,0.0,1.0,1.0054,0.8593,142.852,14.863,255.887,65.895,0.23185,0.09119,0.15809
75.0,77.0,23,0.7048,,0.0,1.0,0.9096,0.9392,120.447,321.932,256.104,60.839,0.23185,0.09119,0.15809
75.0,77.0,11,0.7048,,0.0,1.0,0.9754,0.8492,135.647,336.814,255.89,64.248,0.23185,0.09119,0.15809
75.0,77.0,50,0.7048,JMC,0.52,0.48,0.6417,0.9153,69.973,102.679,76.156,42.71,0.23185,0.09119,0.15809
75.0,77.0,28,0.7048,,0.0,1.0,0.9734,0.8396,77.784,24.155,255.924,44.427,0.23185,0.09119,0.15809
75.0,77.0,10,0.7048,,0.0,1.0,0.4551,0.9272,80.786,277.18,76.382,46.981,0.23185,0.09119,0.15809
75.0,77.0,27,0.7048,,0.0,1.0,0.6653,0.9207,158.689,286.143,255.76,65.692,0.23185,0.09119,0.15809
75.0,77.0,17,0.7048,,0.0,1.0,0.3189,0.9706,75.107,293.711,75.999,46.596,0.23185,0.09119,0.15809
75.0,77.0,33,0.7048,,0.0,1.0,0.2476,0.9441,51.55,125.038,255.808,41.866,0.23185,0.09119,0.15809
75.0,77.0,14,0.7048,,0.0,1.0,1.0128,0.949,99.442,8.892,255.374,54.334,0.23185,0.09119,0.15809
75.0,77.0,43,0.7048,,0.0,0.535,0.2165,0.7451,54.877,330.697,76.273,30.692,0.23185,0.09119,0.15809
75.0,77.0,16,0.7048,,0.0,1.0,0.4404,0.9476,104.509,101.487,256.4,53.375,0.23185,0.09119,0.15809
75.0,77.0,22,0.7048,,0.0,1.0,0.6406,0.9417,126.261,104.43,76.101,61.119,0.23185,0.09119,0.15809
75.0,77.0,11,0.7048,,0.0,1.0,1.0034,0.9369,85.263,347.642,256.162,48.519,0.23185,0.09119,0.15809
